3441268664	33392461	17	1646324674
1535116333	413961906	100	1646324674
1535116333	426852028	80	1646324674
1535116333	496869422	56	1646324674
1535116333	1474120993	55	1646324674
1535116333	1475841362	52	1646324674
1535116333	1319676151	45	1646324674
1535116333	29307041	45	1646324674
1535116333	536622304	45	1646324674
1535116333	1464936247	40	1646324674
1535116333	512358200	37	1646324674
1535116333	1812289601	36	1646324674
1535116333	426502173	36	1646324674
1535116333	718765	34	1646324674
1535116333	485355004	32	1646324674
1535116333	412178711	31	1646324674
1475807175	459159104	100	1646324674
1475807175	17996972	36	1646324674
1475807175	1303027439	26	1646324674
1475807175	32337953	23	1646324674
1475807175	553755659	18	1646324674
1475807175	28987626	18	1646324674
1475807175	1696373	17	1646324674
1475807175	547223927	17	1646324674
1475807175	441491410	15	1646324674
1475807175	16959121	15	1646324674
1475807175	32174251	14	1646324674
1475807175	36990266	14	1646324674
1475807175	1367452194	13	1646324674
1475807175	26060065	13	1646324674
1475807175	452986458	13	1646324674
1832735626	29017078	100	1646324674
1832735626	426881487	52	1646324674
1832735626	1441758494	52	1646324674
1832735626	1432968475	50	1646324674
1832735626	1481164987	40	1646324674
1832735626	436487118	39	1646324674
1832735626	1482207373	39	1646324674
1832735626	1429954271	39	1646324674
1832735626	1467479613	39	1646324674
1832735626	1476879471	38	1646324674
1832735626	1463165983	37	1646324674
1832735626	496370620	36	1646324674
1832735626	1435449062	36	1646324674
1832735626	1455485876	34	1646324674
1832735626	1467444619	34	1646324674
1739343038	1365898499	100	1646324674
1739343038	1383736734	92	1646324674
1739343038	1350160463	87	1646324674
1739343038	29794281	84	1646324674
1739343038	496869422	84	1646324674
1739343038	536623501	82	1646324674
1739343038	413961906	77	1646324674
1739343038	1346310082	75	1646324674
1739343038	1500152567	72	1646324674
1739343038	537854739	65	1646324674
1739343038	1336856864	64	1646324674
1739343038	26608507	63	1646324674
1739343038	609890	63	1646324674
1739343038	1389088985	62	1646324674
1739343038	1433603605	60	1646324674
1860864512	28885472	100	1646324674
1860864512	1330348068	60	1646324674
1860864512	760058	50	1646324674
1860864512	1456673752	48	1646324674
1860864512	1859652717	44	1646324674
1860864512	33911781	32	1646324674
1860864512	5308028	29	1646324674
1860864512	468176711	26	1646324674
1860864512	857896	25	1646324674
1860864512	28830411	19	1646324674
1860864512	496869422	18	1646324674
1860864512	26830207	16	1646324674
1860864512	438801672	16	1646324674
1860864512	25706282	16	1646324674
1860864512	1413374282	16	1646324674
3345234535	1492584510	100	1646324674
3345234535	1457267646	77	1646324674
3345234535	1822280895	60	1646324674
3345234535	1336855544	60	1646324674
3345234535	1471080483	57	1646324674
3345234535	502837906	51	1646324674
3345234535	864100958	49	1646324674
3345234535	1812937356	45	1646324674
3345234535	1397293557	45	1646324674
3345234535	1417481103	42	1646324674
3345234535	462895725	42	1646324674
3345234535	494064179	41	1646324674
3345234535	479938158	40	1646324674
3345234535	1497588709	37	1646324674
3345234535	1826189041	37	1646324674
424018830	1833377914	100	1646324674
424018830	167850	90	1646324674
424018830	139774	77	1646324674
424018830	1479565719	75	1646324674
424018830	1392990601	75	1646324674
424018830	1411358329	67	1646324674
424018830	32957012	66	1646324674
424018830	29137871	66	1646324674
424018830	420008229	65	1646324674
424018830	513360721	62	1646324674
424018830	436514312	62	1646324674
424018830	27583305	61	1646324674
424018830	460578140	59	1646324674
424018830	468176711	58	1646324674
424018830	473950069	58	1646324674
1815225993	1855567843	100	1646324674
1815225993	1294654921	80	1646324674
1815225993	1456673752	73	1646324674
1815225993	30245064	71	1646324674
1815225993	1382865496	68	1646324674
1815225993	864498975	59	1646324674
1815225993	1887139866	59	1646324674
1815225993	1416730325	55	1646324674
1815225993	1461711022	52	1646324674
1815225993	1867217766	47	1646324674
1815225993	1445670554	47	1646324674
1815225993	1298455817	47	1646324674
1815225993	557583842	44	1646324674
1815225993	1367452194	44	1646324674
1815225993	1842817284	44	1646324674
3862372674	28907016	100	1646324674
3862372674	1697617	35	1646324674
3862372674	5042951	21	1646324674
3862372674	1421256202	21	1646324674
3862372674	26201875	14	1646324674
3862372674	26643898	14	1646324674
3862372674	1698391	14	1646324674
3862372674	1431393883	14	1646324674
3862372674	1377530437	14	1646324674
3862372674	5049665	7	1646324674
3862372674	687506	7	1646324674
3862372674	1907061087	7	1646324674
3862372674	514765042	7	1646324674
3862372674	1698413	7	1646324674
3862372674	21393974	7	1646324674
450524379	29759733	100	1646324674
450524379	1336856777	70	1646324674
450524379	1346104327	66	1646324674
450524379	1326798446	64	1646324674
450524379	514761281	61	1646324674
450524379	504624714	56	1646324674
450524379	493735012	54	1646324674
450524379	33206214	54	1646324674
450524379	1398258337	53	1646324674
450524379	1301212183	53	1646324674
450524379	864100958	52	1646324674
450524379	864353348	49	1646324674
450524379	1343756008	49	1646324674
450524379	421423808	48	1646324674
450524379	490407216	48	1646324674
1833605685	1334406181	100	1646324674
1833605685	1465292956	58	1646324674
1833605685	108858	58	1646324674
1833605685	863190186	36	1646324674
1833605685	1842817284	35	1646324674
1833605685	1901371647	34	1646324674
1833605685	1388105601	26	1646324674
1833605685	1387581250	23	1646324674
1833605685	1842951635	19	1646324674
1833605685	69611	17	1646324674
1833605685	1350113921	17	1646324674
1833605685	560184821	16	1646324674
1833605685	1439410371	15	1646324674
1833605685	572152889	15	1646324674
1833605685	541853	12	1646324674
3287106893	1401671455	100	1646324674
3287106893	1397345903	90	1646324674
3287106893	1429908253	89	1646324674
3287106893	1374329431	87	1646324674
3287106893	1386259535	85	1646324674
3287106893	480580003	83	1646324674
3287106893	1436709403	80	1646324674
3287106893	36024806	72	1646324674
3287106893	1400256289	72	1646324674
3287106893	1859245776	69	1646324674
3287106893	1432428744	69	1646324674
3287106893	1815313779	63	1646324674
3287106893	437909145	63	1646324674
3287106893	518682659	60	1646324674
3287106893	1453972194	56	1646324674
294021982	1813299479	100	1646324674
294021982	1482927399	98	1646324674
294021982	1840187827	40	1646324674
294021982	1442773498	40	1646324674
294021982	1496098066	40	1646324674
294021982	463160531	38	1646324674
294021982	1831549864	37	1646324674
294021982	1492362609	37	1646324674
294021982	1490425901	37	1646324674
294021982	1368754688	37	1646324674
294021982	1805305069	35	1646324674
294021982	1385387697	35	1646324674
294021982	1297460038	34	1646324674
294021982	1496094736	30	1646324674
294021982	1463815722	30	1646324674
474267074	573582496	100	1646324674
474267074	1335350269	32	1646324674
474267074	167705	30	1646324674
474267074	167709	30	1646324674
474267074	167876	30	1646324674
474267074	386538	30	1646324674
474267074	1399706348	26	1646324674
474267074	167715	26	1646324674
474267074	1333150792	26	1646324674
474267074	470057375	26	1646324674
474267074	864100348	26	1646324674
474267074	63650	23	1646324674
474267074	85621	23	1646324674
474267074	27483167	23	1646324674
474267074	65538	23	1646324674
512441171	481519556	100	1646324674
512441171	502233258	80	1646324674
512441171	1313354324	72	1646324674
512441171	1316563427	63	1646324674
512441171	541687281	62	1646324674
512441171	28285910	62	1646324674
512441171	482999696	54	1646324674
512441171	515143305	53	1646324674
512441171	516838963	51	1646324674
512441171	496620009	51	1646324674
512441171	468513829	49	1646324674
512441171	27646205	47	1646324674
512441171	471385043	47	1646324674
512441171	30431367	45	1646324674
512441171	208902	45	1646324674
3275851816	1436270458	100	1646324674
3275851816	185726	75	1646324674
3275851816	32317086	58	1646324674
3275851816	1463165983	46	1646324674
3275851816	1463168014	42	1646324674
3275851816	516571913	40	1646324674
3275851816	1401671455	40	1646324674
3275851816	1909900700	39	1646324674
3275851816	1456443773	34	1646324674
3275851816	513210771	34	1646324674
3275851816	1379255011	34	1646324674
3275851816	1424573763	34	1646324674
3275851816	1343311848	34	1646324674
3275851816	553817982	32	1646324674
3275851816	1328944284	30	1646324674
1553244570	468176711	100	1646324674
1553244570	30870608	64	1646324674
1553244570	483937795	50	1646324674
1553244570	1430583016	49	1646324674
1553244570	1384026889	45	1646324674
1553244570	492390949	36	1646324674
1553244570	427606780	28	1646324674
1553244570	1387581250	26	1646324674
1553244570	1365914380	25	1646324674
1553244570	1343445127	25	1646324674
1553244570	1413142894	25	1646324674
1553244570	1496812174	23	1646324674
1553244570	529256406	23	1646324674
1553244570	496869422	23	1646324674
1553244570	1436910205	22	1646324674
2092526855	465301792	100	1646324674
2092526855	519870772	70	1646324674
2092526855	1808492017	25	1646324674
2092526855	1461677621	20	1646324674
2092526855	27180681	15	1646324674
2092526855	1819637114	15	1646324674
2092526855	760058	15	1646324674
2092526855	5234271	10	1646324674
2092526855	1827007005	10	1646324674
2092526855	357126	10	1646324674
2092526855	467744316	10	1646324674
2092526855	1811921555	10	1646324674
2092526855	478507889	10	1646324674
2092526855	863464857	10	1646324674
2092526855	28907016	10	1646324674
1481138598	488249475	100	1646324674
1481138598	1309130038	99	1646324674
1481138598	1423241987	74	1646324674
1481138598	441491828	69	1646324674
1481138598	477913	64	1646324674
1481138598	108485	48	1646324674
1481138598	1342950406	43	1646324674
1481138598	503619284	37	1646324674
1481138598	1433584979	36	1646324674
1481138598	1481164987	36	1646324674
1481138598	1330348068	35	1646324674
1481138598	185852	32	1646324674
1481138598	409060875	32	1646324674
1481138598	1432156509	31	1646324674
1481138598	1497588709	30	1646324674
3907359974	1431866827	100	1646324674
3907359974	1330348068	90	1646324674
3907359974	1352002513	88	1646324674
3907359974	1359356908	86	1646324674
3907359974	461899833	84	1646324674
3907359974	1372552573	82	1646324674
3907359974	1365941828	82	1646324674
3907359974	1381755293	82	1646324674
3907359974	1409329655	82	1646324674
3907359974	1365898499	82	1646324674
3907359974	1420075778	80	1646324674
3907359974	864648569	80	1646324674
3907359974	1393616255	78	1646324674
3907359974	1301884692	78	1646324674
3907359974	1325896149	78	1646324674
424732440	518682659	100	1646324674
424732440	1370047789	93	1646324674
424732440	19292984	92	1646324674
424732440	1389090775	75	1646324674
424732440	487590535	73	1646324674
424732440	1374329431	68	1646324674
424732440	1399333773	67	1646324674
424732440	1383876635	66	1646324674
424732440	1357485685	62	1646324674
424732440	558071673	61	1646324674
424732440	442869203	61	1646324674
424732440	1377324223	59	1646324674
424732440	1343756008	58	1646324674
424732440	550836224	57	1646324674
424732440	507585220	57	1646324674
2009460937	1891469546	100	1646324674
2009460937	1808492017	78	1646324674
2009460937	1887917182	78	1646324674
2009460937	1463165983	72	1646324674
2009460937	1330348068	66	1646324674
2009460937	1807537867	63	1646324674
2009460937	1859245776	63	1646324674
2009460937	1497588709	63	1646324674
2009460937	1877711400	60	1646324674
2009460937	1441758494	60	1646324674
2009460937	1414783972	57	1646324674
2009460937	1874158536	54	1646324674
2009460937	1358276770	54	1646324674
2009460937	1338242386	54	1646324674
2009460937	1841002409	51	1646324674
6412085585	1841244228	100	1646324674
6412085585	1432968475	100	1646324674
6412085585	1901371647	100	1646324674
6412085585	1806127699	66	1646324674
6412085585	1909604321	66	1646324674
6412085585	454698657	66	1646324674
6412085585	1386259535	66	1646324674
6412085585	1363205817	66	1646324674
6412085585	1838080899	66	1646324674
6412085585	1811408619	66	1646324674
6412085585	1867476351	66	1646324674
6412085585	1868022598	66	1646324674
6412085585	1806965973	66	1646324674
6412085585	1355757673	66	1646324674
6412085585	1869943939	66	1646324674
5198668349	1368327462	100	1646324674
5198668349	1323414620	61	1646324674
5198668349	1813812305	57	1646324674
5198668349	1412022124	42	1646324674
5198668349	28606605	42	1646324674
5198668349	5231391	42	1646324674
5198668349	1370328544	42	1646324674
5198668349	1426851731	38	1646324674
5198668349	1427444926	38	1646324674
5198668349	1498066118	38	1646324674
5198668349	1426385535	38	1646324674
5198668349	25642484	33	1646324674
5198668349	1334499416	33	1646324674
5198668349	1436076578	33	1646324674
5198668349	1882822039	33	1646324674
623639996	1895991855	100	1646324674
623639996	1299557768	69	1646324674
623639996	1436753138	68	1646324674
623639996	31311140	62	1646324674
623639996	1431268606	54	1646324674
623639996	1451492235	45	1646324674
623639996	1387581250	45	1646324674
623639996	1380075991	44	1646324674
623639996	1808492017	44	1646324674
623639996	556204150	43	1646324674
623639996	543988388	40	1646324674
623639996	1412484524	38	1646324674
623639996	1397293557	38	1646324674
623639996	1498342485	37	1646324674
623639996	1334295185	37	1646324674
540058916	472149999	100	1646324674
540058916	29818513	39	1646324674
540058916	29818514	35	1646324674
540058916	407007709	29	1646324674
540058916	1393739128	25	1646324674
540058916	28793058	24	1646324674
540058916	28727554	24	1646324674
540058916	28793054	22	1646324674
540058916	28726395	20	1646324674
540058916	28747062	19	1646324674
540058916	426291273	19	1646324674
540058916	28971272	19	1646324674
540058916	28885090	18	1646324674
540058916	28727552	17	1646324674
540058916	426290280	17	1646324674
6394607031	1901371647	100	1646324674
1948320214	1426112587	100	1646324674
1948320214	1363948882	68	1646324674
1948320214	1481164987	53	1646324674
1948320214	1814890935	50	1646324674
1948320214	1382985712	50	1646324674
1948320214	1344897943	50	1646324674
1948320214	29759733	46	1646324674
1948320214	1343756008	46	1646324674
1948320214	1806336043	43	1646324674
1948320214	5234192	40	1646324674
1948320214	1457180545	40	1646324674
1948320214	1807537867	40	1646324674
1948320214	1445761206	40	1646324674
1948320214	1441758494	40	1646324674
1948320214	1369034061	40	1646324674
6334226247	1412022124	100	1646324674
6334226247	1488077114	83	1646324674
6334226247	1497588709	80	1646324674
6334226247	1358276770	76	1646324674
6334226247	1441758494	73	1646324674
6334226247	440207933	66	1646324674
6334226247	1387581250	66	1646324674
6334226247	1463165983	66	1646324674
6334226247	1887917182	64	1646324674
6334226247	1848204642	64	1646324674
6334226247	1835009703	64	1646324674
6334226247	1492584510	59	1646324674
6334226247	1891469546	59	1646324674
6334226247	1391842107	57	1646324674
6334226247	1824488678	57	1646324674
2029712733	31654481	100	1646324674
2029712733	193168	67	1646324674
2029712733	1822761395	63	1646324674
2029712733	1398663411	28	1646324674
2029712733	863489653	23	1646324674
2029712733	481535277	21	1646324674
2029712733	864489526	18	1646324674
2029712733	1808492017	14	1646324674
2029712733	1811459887	13	1646324674
2029712733	1400256289	12	1646324674
2029712733	864647280	11	1646324674
2029712733	371362	11	1646324674
2029712733	1386259535	11	1646324674
2029712733	1498076242	10	1646324674
2029712733	1399112638	10	1646324674
1931252133	29418045	100	1646324674
1931252133	1407358755	97	1646324674
1931252133	1436959161	77	1646324674
1931252133	472137749	75	1646324674
1931252133	420125810	61	1646324674
1931252133	29357467	61	1646324674
1931252133	28497630	57	1646324674
1931252133	509135782	55	1646324674
1931252133	507364050	55	1646324674
1931252133	1399533630	53	1646324674
1931252133	432698831	47	1646324674
1931252133	451113440	45	1646324674
1931252133	432698825	45	1646324674
1931252133	434981393	44	1646324674
1931252133	522320048	43	1646324674
6306663371	523250334	100	1646324674
6306663371	1889103238	79	1646324674
6306663371	1426649237	60	1646324674
6306663371	1804614734	53	1646324674
6306663371	1495058484	45	1646324674
6306663371	1891469546	36	1646324674
6306663371	558071673	35	1646324674
6306663371	1877996649	35	1646324674
6306663371	1882420127	34	1646324674
6306663371	1815085049	32	1646324674
6306663371	1896894318	31	1646324674
6306663371	1858436744	30	1646324674
6306663371	449818326	29	1646324674
6306663371	1847975477	21	1646324674
6306663371	1456890009	21	1646324674
380956778	1359356908	100	1646324674
380956778	1357704311	95	1646324674
380956778	1377131180	71	1646324674
380956778	1406642934	66	1646324674
380956778	1365514326	64	1646324674
380956778	1398508295	53	1646324674
380956778	519136840	53	1646324674
380956778	1307382531	51	1646324674
380956778	5265523	46	1646324674
380956778	1337971178	46	1646324674
380956778	518451047	46	1646324674
380956778	31010482	46	1646324674
380956778	66476	46	1646324674
380956778	4386589	46	1646324674
380956778	425684758	44	1646324674
389727831	449818741	100	1646324674
389727831	1405283464	86	1646324674
389727831	1398247728	74	1646324674
389727831	435288399	74	1646324674
389727831	1409382131	73	1646324674
389727831	28949444	71	1646324674
389727831	421423806	64	1646324674
389727831	28285910	63	1646324674
389727831	1412264550	56	1646324674
389727831	409916250	55	1646324674
389727831	441491080	55	1646324674
389727831	36270426	54	1646324674
389727831	480426313	54	1646324674
389727831	38592976	54	1646324674
389727831	139774	52	1646324674
403767627	29759733	100	1646324674
403767627	514761281	84	1646324674
403767627	27955656	80	1646324674
403767627	417859335	77	1646324674
403767627	416552313	72	1646324674
403767627	28285910	69	1646324674
403767627	516657051	68	1646324674
403767627	28285912	68	1646324674
403767627	522510615	67	1646324674
403767627	27747329	61	1646324674
403767627	1370748318	61	1646324674
403767627	481535597	60	1646324674
403767627	490602750	60	1646324674
403767627	442314991	58	1646324674
403767627	1299550532	57	1646324674
507921560	1374056689	100	1646324674
507921560	471385043	35	1646324674
507921560	27955654	32	1646324674
507921560	412902689	32	1646324674
507921560	1374329431	30	1646324674
507921560	27890306	30	1646324674
507921560	32192436	30	1646324674
507921560	169185	30	1646324674
507921560	33071052	30	1646324674
507921560	32507038	30	1646324674
507921560	417859631	30	1646324674
507921560	468517654	28	1646324674
507921560	27955653	28	1646324674
507921560	35528482	28	1646324674
507921560	466122271	27	1646324674
273974888	1300994613	100	1646324674
273974888	1310542851	56	1646324674
273974888	1349292048	25	1646324674
273974888	424264505	25	1646324674
273974888	522631413	21	1646324674
273974888	29759733	19	1646324674
273974888	545799244	18	1646324674
273974888	421423806	17	1646324674
273974888	418603077	17	1646324674
273974888	208902	17	1646324674
273974888	516076896	17	1646324674
273974888	308353	16	1646324674
273974888	30953009	15	1646324674
273974888	518686034	14	1646324674
273974888	514761281	14	1646324674
1420633497	33418570	100	1646324674
1420633497	1302290019	94	1646324674
1420633497	572763271	92	1646324674
1420633497	512613695	90	1646324674
1420633497	1306507078	79	1646324674
1420633497	447281375	74	1646324674
1420633497	1309896289	66	1646324674
1420633497	1862678836	64	1646324674
1420633497	518904426	61	1646324674
1420633497	29797698	56	1646324674
1420633497	417859039	56	1646324674
1420633497	471565537	54	1646324674
1420633497	447925342	54	1646324674
1420633497	1324159296	53	1646324674
1420633497	548633609	53	1646324674
6359714353	1832695204	100	1646324674
6359714353	1386460251	72	1646324674
6359714353	1479526505	67	1646324674
6359714353	30352891	50	1646324674
6359714353	1357999894	47	1646324674
6359714353	1901371647	45	1646324674
6359714353	1888125916	37	1646324674
6359714353	1804320463	32	1646324674
6359714353	1397096046	30	1646324674
6359714353	28718313	22	1646324674
6359714353	1876788950	20	1646324674
6359714353	1843704418	17	1646324674
6359714353	1388433823	12	1646324674
6359714353	1820463286	10	1646324674
6359714353	1349292048	7	1646324674
1891012443	1432542306	100	1646324674
1891012443	1427226787	53	1646324674
1891012443	1846368932	31	1646324674
1891012443	1397709262	13	1646324674
1891012443	1866214047	13	1646324674
1891012443	1409800139	11	1646324674
1891012443	1301884692	10	1646324674
1891012443	1424523772	9	1646324674
1891012443	1437325288	8	1646324674
1891012443	564663565	7	1646324674
1891012443	1347748874	7	1646324674
1891012443	1819970357	7	1646324674
1891012443	1860855733	6	1646324674
1891012443	1851259804	6	1646324674
1891012443	1857484371	6	1646324674
1858059137	420401441	100	1646324674
1858059137	1396955280	85	1646324674
1858059137	1321007185	80	1646324674
1858059137	1451981481	79	1646324674
1858059137	1358276770	79	1646324674
1858059137	1436802341	77	1646324674
1858059137	1423527466	74	1646324674
1858059137	1334327158	74	1646324674
1858059137	1400256289	73	1646324674
1858059137	469490896	70	1646324674
1858059137	1432968475	68	1646324674
1858059137	1424197815	68	1646324674
1858059137	1404885266	65	1646324674
1858059137	1423241987	64	1646324674
1858059137	1340535891	63	1646324674
399998793	1331819951	100	1646324674
399998793	436514312	94	1646324674
399998793	189602	55	1646324674
399998793	167870	33	1646324674
399998793	434550534	33	1646324674
399998793	188754	27	1646324674
399998793	167827	27	1646324674
399998793	28978321	27	1646324674
399998793	465921195	25	1646324674
399998793	1346104327	25	1646324674
399998793	487885426	25	1646324674
399998793	189540	25	1646324674
399998793	35403523	25	1646324674
399998793	35847037	25	1646324674
399998793	569213220	22	1646324674
2136891700	1388833872	100	1646324674
2136891700	1386460251	89	1646324674
2136891700	1413142894	69	1646324674
2136891700	1297802566	60	1646324674
2136891700	1330348068	57	1646324674
2136891700	1363205817	55	1646324674
2136891700	1382596189	50	1646324674
2136891700	422790454	48	1646324674
2136891700	1463165983	42	1646324674
2136891700	1344897943	41	1646324674
2136891700	1481164987	39	1646324674
2136891700	574566207	39	1646324674
2136891700	1303289043	39	1646324674
2136891700	1423527466	38	1646324674
2136891700	1827600686	36	1646324674
1666764731	1423527466	100	1646324674
1666764731	1413585838	68	1646324674
1666764731	1841002312	49	1646324674
1666764731	1422665957	45	1646324674
1666764731	1449176353	42	1646324674
1666764731	36229060	42	1646324674
1666764731	1377748865	35	1646324674
1666764731	1440443944	32	1646324674
