357197510	623738414,3970355117,445592961,1480195310,1978358694,322934378,1815225993,620845904,1655194807,3907359974
1307373487	1507973420,3246208657,1744135253,1788286014,500683374,5205204605,3344702934,4941699461,4891320960,1720583561
2142272077	259514189,1512749761,1461555291,1614700095,405747438,3893467918,1669135014,562618433,6286570281,1957606246
2111770466	329654362,1461486806,499704063,567914933,360941580,528590751,541891325,3870915615,1692887019,3232008686
612320221	3345475070,528277014,323075265,384244866,315227624,262492242,125920887,389774070,1400312515,448300570
307622098	1679127633,1452671644,1408543453,633389376,1882166666,3907723426,358471480,1455793659,391433512,1876177797
1330174825	1670756154,1872320695,580168050,7066804,438533737,1978358694,1334281382,1323169715,469818094,1948320214
1831367916	1608190110,3237211709,3907723426,3354702422,2060433884,1385071746,3906648435,1380195278,2122539875,1828496944
508038102	433267575,1834532934,1355013891,566439091,647203531,512005352,1705598892,1795263217,472625372,484158351
4967450274	294021982,602089553,567914933,342943124,3575652784,3985921553,5032572772,482836913,4948427181,5083515256
3228494001	1577274188,125417457,2045985057,3955963455,3992709025,392460231,508912721,3992711736,1987689726,3991029049
1945874302	3239170451,2024157231,1555691366,3575542145,3234722214,6405990924,1831367916,1827964963,1423752791,1839812680
432932406	129210051,1609438427,379094539,389727831,422013862,356150054,375931843,3992627081,1368520264,629437512
3573515033	5175567454,1968926371,1394268826,5110094044,3862561340,1931213448,2083554413,3271355426,420154955,1672051340
4009364194	3683481422,1938203594,310631743,3234722214,1504777617,401479576,1489892182,4962052145,3230823833,3928793244
1600973471	2038644606,6375587160,6278176351,3583080597,2017871922,1446385348,303074803,1662029280,1566044664,4984564596
1936461452	450328712,4876266258,3266335940,1766869862,1424940257,2134518274,3360717651,646910907,3297071678,1551261089
2040248263	3354702422,1532392294,3907723426,1513501034,2136891700,434297812,1849519971,3385046847,1443491621,1681419651
131162954	6381425752,446063467,420154955,1506542074,342107863,3237681412,1968926371,3319199249,406335677,412239867
6430369039	2011204714,3315834650,4948427181,3574696595,6402278845,1883435551,3723931125,5087397512,3348026079,4872618811
1935583851	530486998,1499090695,5066165157,1532392294,1828973024,3238124704,1997655493,2118645807,1796521576,3723931125
1846890720	6298398883,2002029084,1319376998,3287106893,1619840847,1420633497,3258385341,6348425472,1714230472,598773803
3365170782	3899256672,420154955,4886577099,5041608498,3331362629,3927777562,5144484177,6348425472,3256280033,1502547680
378660455	556945853,2135758868,3255818545,1788505284,422013862,6348833213,1308808455,274278274,647203531,17514309
6375757301	5099998454,4937076784,3934341493,1970872422,1966102533,490364896,3906511560,3920546971,3375373661,3260823357
1953139850	3987168929,3891752866,4945949792,1470091181,6273606143,1401074593,1607309742,6317935677,1964630293,1917059640
3577276268	3317943884,3899256672,6301440114,3985943205,1702112665,4945949792,6405990924,1834456239,4025953226,4890965436
3891752866	445592961,3259503623,1671870409,1391349703,3308783637,3412490832,1706824725,3970355117,528277014,3907359974
6278419465	5216408467,1608190110,3918539554,2134009279,1716120101,5205204605,6329246145,1481138598,2020467928,1895452816
1653484583	3856333200,5163979718,3981794799,3463403239,4906340943,3235584663,3243012712,5177785384,1914865835,6383362031
2111434748	3870915615,2066722333,2000338880,1424940257,2135758868,4948427181,5083515256,1518382851,6327759953,1370122308
2067589320	6368284681,2125581569,2000338880,259514189,3234722214,3887923076,1511153960,3870915615,1311913892,3865919968
3890146102	378354276,447449260,5047230963,3234722214,3239170451,1792500286,4020311940,6286570281,1661386262,3230823833
1447606516	1317937756,1413484378,630249522,1835242498,434297812,428909664,517192858,45222287,1334260907,623432502
5127116057	2091234239,477015103,4945949792,333038599,1608190110,5083515256,3906648435,2125581569,1835339178,1897752504
2035748840	1819400916,3870915615,3277826229,5037740288,3946945327,3683481422,1804107531,1827964963,4025953226,2091234239
1796521576	1686057704,3906648435,1832735626,546284374,1435483936,3340566845,1534336385,2062188403,110877577,3932189108
1827354712	1894788407,3958344195,3808651452,4004790183,1629498547,371983285,1986615846,3625797793,1673602602,1888008610
1550787325	2119265470,1759741751,3400971609,1846740489,363908440,1383906484,489573437,3811579839,1295934716,1545058812
1923724472	1608190110,3717378535,1435383377,5177785384,1835288869,3725743313,2098893879,1828496944,420154955,1765455476
283847432	574024295,1401074593,1762137221,95416587,3245914412,1506065170,1300732839,1364471963,565043915,622426332
3918758520	1379530964,3899256672,5144484177,3365170782,563791886,3927777562,1773062355,6405990924,447449260,3234722214
3328214326	3987270506,322692191,3866239827,1580718613,1363660214,2058884184,1661349565,2102301971,624513524,125136381
3724430696	2134009279,3350935967,6278419465,1646094762,1855417266,6271386428,1441089294,5095004251,6273606143,3309134146
1408944406	3268945372,1751157042,1572172291,1627799309,2026122378,3234722214,478545299,606683856,1895149358,1997655493
5195044411	6277987705,282964830,6327759953,1985280433,1709880029,4975109432,1889219910,342943124,4954910497,5147618062
3271387616	3304849979,2135758868,1384855548,476343499,1939235336,1762137221,6383362031,439815139,3886797486,4962052145
544585772	556945853,434065979,564277776,2025141114,446801885,74778759,1860864512,487338638,490153845,431755185
3219757742	4907782279,562773561,1423389105,562871056,3989005770,473405917,3904862698,1691813493,1367586741,1985280433
3378177252	3989005770,3315146594,3376603633,1834568095,3902588980,2050974212,329157183,1349867617,1547618450,3315152404
1985280433	4941699461,135761687,389759859,1528285720,3892111777,1311913892,1360961268,1573841975,6375691386,1815593578
6447529761	3826967994,5194880889,3348026079,4962052145,3921423406,1465744336,5131594332,3409432735,3275851816,3333542827
2004085316	4962052145,5107929884,1555983575,5095471403,4956476545,6327759953,3533384389,258371701,3244611014,6279196268
1962511490	1839812680,290074997,3581830710,1675143346,503371720,4957176093,4878616306,265549664,1773407014,1663012293
266926989	5205204605,1390320744,1302988150,1307889640,1511153960,1286409091,1705598892,1620224642,512441171,294219626
3312785705	1435383377,1608190110,477015103,3268945372,3907723426,1891526852,510367946,360296548,1317937756,3721314120
3228270508	3260998416,486737751,440523498,2003153186,539921188,477015103,1665141038,444164064,1970872422,378354276
5072345112	3303248928,5039305738,1985280433,1956809555,4987977525,2126707176,3866410347,3989316105,2066722333,2075339550
1539412499	2091234239,647203531,6412463889,1686057704,1695676912,477015103,546284374,502406042,4025953226,3232008686
1607058394	1608190110,1828496944,507431763,4991426102,553598572,587320346,3419498653,1443464557,1698776209,5088304147
1522298737	3354702422,3275851816,3870915615,1539412499,2002029084,310631743,3906648435,112501991,1499090695,477015103
3241407218	6405990924,4999274948,5146702368,3996402783,3899256672,3985921553,2015166260,2011204714,537583068,110877577
1454930003	5107929884,1599397956,4908144223,315472447,3721828121,1661634581,3238899142,4876932595,3290253915,6398717488
1970872422	1828973024,1410862594,5133393902,2135758868,477015103,1511153960,1816078667,4002513729,3391017907,1506542074
